models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=1	width=500	dir2lanespace=10	pointsX=50.0,50.0,201.0,	dir12space=50	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	114	367	0	2.94
1	1	50	194	0.23	1.57
2	0	113	367	1.52	2.94
2	1	50	196	1.89	1.57
3	0	110	367	2.58	2.94
3	1	50	197	1.24	1.57
4	0	107	368	3.34	2.94
4	1	50	197	0	1.57
5	0	105	368	1.93	2.94
5	1	50	197	0.06	1.57
6	0	102	369	2.95	2.94
6	1	50	197	0	1.57
7	0	99	370	3.65	2.94
7	1	50	199	1.32	1.57
8	0	95	371	4.23	2.94
8	1	50	200	1.84	1.57
9	0	91	371	3.2	2.94
9	1	50	201	0.57	1.57
10	0	90	371	1.31	2.94
10	1	50	201	0	1.57
11	0	88	372	2.09	2.94
11	1	50	202	0.84	1.57
12	0	85	372	3.12	2.94
12	1	50	203	1.66	1.57
13	0	80	373	4.93	2.94
13	1	50	205	1.2	1.57
14	0	77	374	3.02	2.94
14	1	50	207	2.72	1.57
15	0	75	375	2.6	2.94
15	1	50	210	2.61	1.57
16	0	72	375	2.62	2.94
16	1	50	211	0.76	1.57
17	0	69	376	2.78	2.94
17	1	50	211	0	1.57
18	0	66	376	3.83	2.94
18	1	50	211	0.34	1.57
