models=FreeWay	maxpausetime=15	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=0	pointsX=50.0,50.0,301.0,388.0,	dir12space=0	pointsY=50.0,340.0,340.0,435.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testtm	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=1	maxsimulationtime=400
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	130	0	1.57
2	0	50	130	0	1.57
3	0	50	130	0	1.57
4	0	50	130	0	1.57
5	0	50	130	0	1.57
6	0	50	130	0	1.57
7	0	50	131	1.12	1.57
8	0	50	131	0	1.57
9	0	50	132	0.64	1.57
10	0	50	133	1.45	1.57
11	0	50	135	1.96	1.57
12	0	50	135	0	1.57
13	0	50	137	1.26	1.57
14	0	50	140	2.85	1.57
15	0	50	141	1.55	1.57
