models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=2	width=500	dir2lanespace=10	pointsX=50.0,150.0,150.0,450.0,	dir12space=200	pointsY=50.0,150.0,350.0,450.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	297	399	0	0.32
1	1	359	70	0	4.71
2	0	298	399	0.52	0.32
2	1	359	70	0.07	4.71
3	0	300	400	2.1	0.32
3	1	359	70	0.45	4.71
4	0	302	400	2.81	0.32
4	1	359	70	0	4.71
5	0	303	401	0.81	0.32
5	1	359	69	0.66	4.71
6	0	305	401	2.16	0.32
6	1	359	67	1.61	4.71
7	0	308	402	3.48	0.32
7	1	359	65	2.74	4.71
8	0	312	404	3.3	0.32
8	1	360	63	2.84	4.71
9	0	316	405	4.38	0.32
9	1	360	63	3.23	3.93
10	0	322	407	6.15	0.32
10	1	357	60	2.87	3.93
11	0	328	409	7.19	0.32
11	1	356	59	1.42	3.93
12	0	337	412	8.79	0.32
12	1	355	58	1.9	3.93
13	0	346	415	9.6	0.32
13	1	353	56	2.74	3.93
14	0	353	417	7.69	0.32
14	1	352	55	1.31	3.93
15	0	360	420	7.53	0.32
15	1	350	53	2.52	3.93
16	0	368	422	8.15	0.32
16	1	349	52	2.02	3.93
17	0	377	425	10	0.32
17	1	346	49	3.89	3.93
18	0	387	429	10	0.32
18	1	342	45	5.69	3.93
19	0	396	432	10	0.32
19	1	339	42	4.72	3.93
20	0	404	434	8.4	0.32
20	1	336	39	4.53	3.93
21	0	412	437	8.23	0.32
21	1	332	35	4.78	3.93
22	0	421	440	9.64	0.32
22	1	330	33	3.19	3.93
23	0	430	443	8.92	0.32
23	1	327	30	4.88	3.93
24	0	439	446	10	0.32
24	1	323	26	4.52	3.93
25	0	449	449	10	0.32
25	1	319	22	6.22	3.93
26	0	450	450	8.92	0.32
26	1	315	18	5.88	3.93
27	0	452	442	7.64	5.03
27	1	311	14	5.01	3.93
28	0	454	435	7.67	5.03
28	1	308	11	5.38	3.93
29	0	456	429	5.81	5.03
29	1	303	6	7.08	3.93
30	0	458	424	6.07	5.03
30	1	297	0	7.82	3.93
31	0	461	416	8.03	5.03
31	1	291	-5	8.13	3.93
32	0	463	408	8.28	5.03
32	1	285	-11	9.56	3.93
33	0	465	402	6.43	5.03
33	1	277	-19	10	3.93
34	0	467	396	6.78	5.03
34	1	270	-26	10	3.93
35	0	470	388	7.7	5.03
35	1	263	-33	10	3.93
36	0	472	381	7.33	5.03
36	1	256	-40	10	3.93
37	0	475	374	8.33	5.03
37	1	249	-47	10	3.93
