models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=0	pointsX=50.0,50.0,200.0,	dir12space=30	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	20	317	0.75	-1.57
1	1	50	171	1.74	1.57
2	0	20	315	1.27	-1.57
2	1	50	175	3.74	1.57
3	0	20	313	2.91	-1.57
3	1	50	180	4.74	1.57
4	0	20	308	4.32	-1.57
4	1	50	185	4.88	1.57
5	0	20	305	3.45	-1.57
5	1	50	189	4.9	1.57
6	0	20	300	4.98	-1.57
6	1	50	193	4.03	1.57
7	0	20	295	5.03	-1.57
7	1	50	196	2.72	1.57
8	0	20	289	5.58	-1.57
8	1	50	199	2.37	1.57
9	0	20	283	6.36	-1.57
9	1	50	200	1.77	1.57
10	0	20	275	7.87	-1.57
10	1	50	201	0.63	1.57
11	0	20	266	9.46	-1.57
11	1	50	202	0.86	1.57
12	0	20	256	10	-1.57
12	1	50	204	1.73	1.57
13	0	20	246	10	-1.57
13	1	50	206	2.48	1.57
14	0	20	236	10	-1.57
14	1	50	210	4.32	1.57
15	0	20	226	9.71	-1.57
15	1	50	216	5.82	1.57
16	0	20	218	8.09	-1.57
16	1	50	224	7.48	1.57
17	0	20	208	9.9	-1.57
17	1	50	233	9.45	1.57
18	0	20	198	9.95	-1.57
18	1	50	243	10	1.57
19	0	20	188	10	-1.57
19	1	50	253	10	1.57
20	0	20	178	10	-1.57
20	1	50	263	10	1.57
