models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,472.0,	dir12space=50	pointsY=50.0,340.0,340.0,445.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testtm	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=300
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	163	289	1.68	3.14
1	1	218	289	0	3.14
2	0	161	289	1.9	3.14
2	1	217	289	0.96	3.14
3	0	161	289	0.34	3.14
3	1	217	289	0	3.14
4	0	160	289	0.88	3.14
4	1	216	289	0.68	3.14
5	0	159	289	1.6	3.14
5	1	215	289	0.71	3.14
6	0	159	289	0.08	3.14
6	1	214	289	1.59	3.14
7	0	157	289	1.08	3.14
7	1	211	289	3.18	3.14
8	0	156	289	1.85	3.14
8	1	206	289	4.19	3.14
9	0	155	289	0.94	3.14
9	1	202	289	4.8	3.14
10	0	155	289	0	3.14
10	1	196	289	5.99	3.14
11	0	155	289	0	3.14
11	1	190	289	6.07	3.14
12	0	154	289	0.46	3.14
12	1	185	289	4.12	3.14
13	0	154	289	0	3.14
13	1	183	289	2.78	3.14
14	0	154	289	0	3.14
14	1	179	289	3.44	3.14
15	0	152	289	1.9	3.14
15	1	175	289	4.73	3.14
16	0	151	289	1.66	3.14
16	1	169	289	5.74	3.14
17	0	149	289	1.71	3.14
17	1	164	289	4.99	3.14
18	0	149	289	0	3.14
18	1	159	289	4.79	3.14
19	0	149	289	0	3.14
19	1	159	289	0	3.14
20	0	149	289	0	3.14
20	1	159	289	0	3.14
21	0	147	289	1.78	3.14
21	1	159	289	0	3.14
22	0	146	289	0.89	3.14
22	1	157	289	1.55	3.14
23	0	144	289	1.92	3.14
23	1	155	289	2.32	3.14
24	0	140	289	3.9	3.14
24	1	154	289	0.98	3.14
25	0	135	289	5.62	3.14
25	1	154	289	0	3.14
26	0	130	289	4.47	3.14
26	1	154	289	0.54	3.14
27	0	127	289	3.53	3.14
27	1	153	289	0.69	3.14
28	0	124	289	2.65	3.14
28	1	151	289	2.13	3.14
