models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=100	height=500	lanenum=2	width=500	dir2lanespace=0	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	177	375	1.41	2.86
1	1	10	422	1.4	2.86
2	0	176	375	0.58	2.86
2	1	8	423	2.03	2.86
3	0	174	375	2.03	2.86
3	1	6	423	2.21	2.86
4	0	174	375	0.48	2.86
4	1	3	424	2.88	2.86
5	0	174	375	0	2.86
5	1	1	425	2.28	2.86
6	0	174	375	0.42	2.86
6	1	0	425	0.84	2.86
7	0	172	376	1.59	2.86
7	1	0	425	0	2.86
8	0	172	376	0	2.86
8	1	0	425	0	2.86
9	0	172	376	0	2.86
9	1	0	425	0.78	2.86
10	0	172	376	0.15	2.86
10	1	-1	426	1.59	2.86
11	0	172	376	0	2.86
11	1	-2	426	0.25	2.86
12	0	172	376	0.14	2.86
12	1	-4	426	2.18	2.86
13	0	170	376	1.42	2.86
13	1	-7	427	3.92	2.86
14	0	170	376	0.1	2.86
14	1	-10	428	3.02	2.86
15	0	170	376	0	2.86
15	1	-14	429	4.05	2.86
16	0	170	376	0.03	2.86
16	1	-17	430	3.38	2.86
17	0	169	377	1.17	2.86
17	1	-22	432	5.15	2.86
18	0	167	377	2.6	2.86
18	1	-26	433	3.64	2.86
19	0	163	378	3.57	2.86
19	1	-31	434	5.33	2.86
20	0	158	380	5.12	2.86
20	1	-38	436	6.94	2.86
21	0	153	381	5.71	2.86
21	1	-44	438	7.04	2.86
22	0	147	383	6.4	2.86
22	1	-49	440	8.5	2.86
23	0	141	385	5.78	2.86
23	1	-49	433	6.87	4.71
24	0	136	386	5.42	2.86
24	1	-49	425	7.19	4.71
