models=FreeWay	maxpausetime=15	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=0	pointsX=50.0,50.0,	dir12space=0	pointsY=50.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testtm	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=1	maxsimulationtime=100
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	338	0.06	1.57
2	0	50	339	1.36	1.57
3	0	50	339	0.17	1.57
4	0	50	340	0.48	1.57
5	0	50	340	1.8	0
6	0	50	336	3.78	-1.57
7	0	50	332	3.43	-1.57
8	0	50	327	5.18	-1.57
9	0	50	321	6.42	-1.57
10	0	50	314	6.6	-1.57
11	0	50	306	8.01	-1.57
12	0	50	299	6.65	-1.57
13	0	50	294	5.48	-1.57
