models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,418.0,	dir12space=50	pointsY=50.0,340.0,340.0,478.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	100	183	0	-1.57
1	1	343	341	1.88	1.07
2	0	100	183	0	-1.57
2	1	344	342	0.73	1.07
3	0	100	183	0	-1.57
3	1	345	344	2.27	1.07
4	0	100	181	1.99	-1.57
4	1	347	347	3.4	1.07
5	0	100	178	3.39	-1.57
5	1	348	350	3.35	1.07
6	0	100	172	5.28	-1.57
6	1	351	354	5.1	1.07
7	0	100	166	6.31	-1.57
7	1	353	359	4.97	1.07
8	0	100	159	6.83	-1.57
8	1	356	364	6.42	1.07
9	0	100	151	7.98	-1.57
9	1	359	370	6.86	1.07
10	0	100	144	6.82	-1.57
10	1	363	377	7.41	1.07
11	0	100	136	8.53	-1.57
11	1	366	383	7.07	1.07
12	0	100	126	9.7	-1.57
12	1	370	391	8.73	1.07
13	0	100	117	9.32	-1.57
13	1	374	397	7.13	1.07
14	0	100	107	9.69	-1.57
14	1	377	402	5.87	1.07
15	0	100	98	9.15	-1.57
15	1	379	407	5.86	1.07
16	0	100	89	9.16	-1.57
16	1	383	413	6.88	1.07
17	0	100	81	8.16	-1.57
17	1	385	419	5.91	1.07
18	0	100	71	9.69	-1.57
18	1	389	425	7.45	1.07
19	0	100	61	10	-1.57
19	1	393	432	8.38	1.07
20	0	100	51	10	-1.57
20	1	397	440	8.67	1.07
