models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,418.0,	dir12space=50	pointsY=50.0,340.0,340.0,478.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	125	1.64	1.57
1	1	153	340	0.1	0
2	0	50	128	3.11	1.57
2	1	154	340	1.03	0
3	0	50	133	4.78	1.57
3	1	155	340	1.14	0
4	0	50	137	3.56	1.57
4	1	158	340	2.69	0
5	0	50	139	2.46	1.57
5	1	162	340	4.14	0
6	0	50	141	1.93	1.57
6	1	168	340	5.75	0
7	0	50	142	0.97	1.57
7	1	172	340	4.21	0
8	0	50	142	0.07	1.57
8	1	177	340	5.05	0
9	0	50	143	1.15	1.57
9	1	184	340	6.38	0
10	0	50	146	2.86	1.57
10	1	192	340	7.92	0
11	0	50	151	4.44	1.57
11	1	201	340	9.24	0
12	0	50	154	3.64	1.57
12	1	208	340	7.42	0
