models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=100	height=500	lanenum=2	width=500	dir2lanespace=0	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	121	340	0.45	0
1	1	63	407	0.28	2.86
2	0	121	340	0	0
2	1	62	407	0.74	2.86
3	0	121	340	0	0
3	1	60	408	2.31	2.86
4	0	122	340	0.99	0
4	1	57	409	3.06	2.86
5	0	123	340	1.55	0
5	1	54	410	2.99	2.86
6	0	126	340	2.23	0
6	1	52	410	2.53	2.86
7	0	129	340	3.56	0
7	1	49	411	2.77	2.86
8	0	131	340	2.27	0
8	1	45	412	4.03	2.86
9	0	134	340	2.87	0
9	1	40	414	5.81	2.86
10	0	136	340	2.13	0
10	1	33	416	6.46	2.86
11	0	139	340	2.55	0
11	1	26	418	7.78	2.86
12	0	141	340	1.6	0
12	1	17	420	8.72	2.86
13	0	141	340	0.42	0
13	1	8	423	10	2.86
14	0	141	340	0	0
14	1	-1	426	10	2.86
15	0	141	340	0	0
15	1	-9	428	8.7	2.86
16	0	143	340	1.7	0
16	1	-17	430	8.66	2.86
17	0	146	340	3.49	0
17	1	-27	433	10	2.86
18	0	152	340	5.37	0
18	1	-36	436	8.95	2.86
19	0	157	340	5.62	0
19	1	-43	438	7.87	2.86
20	0	164	340	6.44	0
20	1	-49	440	9.54	2.86
