models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=100	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	93	340	0	3.14
1	1	50	268	1.87	-1.57
2	0	93	340	0	3.14
2	1	50	264	3.65	-1.57
3	0	93	340	0.44	3.14
3	1	50	262	2.24	-1.57
4	0	93	340	0.38	3.14
4	1	50	258	3.91	-1.57
5	0	93	340	0	3.14
5	1	50	255	3.47	-1.57
6	0	93	340	0	3.14
6	1	50	252	2.1	-1.57
7	0	92	340	0.22	3.14
7	1	50	249	3.91	-1.57
8	0	92	340	0.8	3.14
8	1	50	244	5.04	-1.57
