models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,418.0,	dir12space=50	pointsY=50.0,340.0,340.0,478.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	175	0.28	1.57
1	1	50	88	1.61	1.57
2	0	50	177	2.1	1.57
2	1	50	92	3.04	1.57
3	0	50	179	2.26	1.57
3	1	50	95	3.28	1.57
4	0	50	182	2.55	1.57
4	1	50	97	2.26	1.57
5	0	50	183	0.79	1.57
5	1	50	100	3.32	1.57
6	0	50	183	0.8	1.57
6	1	50	105	4.3	1.57
7	0	50	186	2.24	1.57
7	1	50	108	3.14	1.57
8	0	50	190	4.02	1.57
8	1	50	110	2.41	1.57
9	0	50	193	3.63	1.57
9	1	50	111	1.04	1.57
10	0	50	198	4.52	1.57
10	1	50	113	1.77	1.57
11	0	50	201	3.2	1.57
11	1	50	114	1.42	1.57
12	0	50	204	2.72	1.57
12	1	50	114	0	1.57
13	0	50	205	1.26	1.57
13	1	50	116	1.83	1.57
14	0	50	206	0.75	1.57
14	1	50	119	2.47	1.57
15	0	50	208	2.02	1.57
15	1	50	121	2.56	1.57
16	0	50	211	3.26	1.57
16	1	50	125	3.99	1.57
17	0	50	213	2.32	1.57
17	1	50	131	5.33	1.57
18	0	50	216	2.72	1.57
18	1	50	136	5.29	1.57
19	0	50	220	3.84	1.57
19	1	50	140	4.16	1.57
20	0	50	225	5.42	1.57
20	1	50	145	4.57	1.57
