models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,472.0,	dir12space=50	pointsY=50.0,340.0,340.0,445.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	100	217	0.16	-1.57
1	1	420	402	0	0.68
2	0	100	217	0	-1.57
2	1	420	403	0.47	0.68
3	0	100	216	0.88	-1.57
3	1	421	403	0.96	0.68
4	0	100	216	0	-1.57
4	1	423	405	2.61	0.68
5	0	100	215	1.33	-1.57
5	1	426	407	3.89	0.68
6	0	100	212	2.79	-1.57
6	1	430	411	5.27	0.68
7	0	100	209	3.2	-1.57
7	1	434	414	5.04	0.68
