models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,	dir12space=50	pointsY=50.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	103	0	1.57
1	1	100	114	1.64	-1.57
2	0	50	103	0	1.57
2	1	100	112	2.64	-1.57
3	0	50	103	0	1.57
3	1	100	108	3.53	-1.57
4	0	50	105	1.67	1.57
4	1	100	105	2.93	-1.57
5	0	50	108	3.56	1.57
5	1	100	101	4.15	-1.57
6	0	50	113	5.07	1.57
6	1	100	99	2.61	-1.57
7	0	50	120	6.88	1.57
7	1	100	97	2.05	-1.57
8	0	50	126	5.97	1.57
8	1	100	93	3.66	-1.57
9	0	50	134	7.45	1.57
9	1	100	89	3.37	-1.57
