models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=100	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=60
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	-49	368	1.56	4.71
1	1	50	121	0	1.57
2	0	-49	364	3.38	4.71
2	1	50	121	0	1.57
3	0	-49	361	3.13	4.71
3	1	50	121	0	1.57
4	0	-49	357	4.72	4.71
4	1	50	121	0	1.57
5	0	-49	351	5.48	4.71
5	1	50	122	1.21	1.57
6	0	-49	346	5.24	4.71
6	1	50	124	2.34	1.57
7	0	-49	342	3.96	4.71
7	1	50	127	2.52	1.57
8	0	-49	338	3.9	4.71
8	1	50	129	1.66	1.57
9	0	-49	333	5.2	4.71
9	1	50	131	2.53	1.57
10	0	-49	329	3.84	4.71
10	1	50	133	2.2	1.57
11	0	-49	323	5.8	4.71
11	1	50	134	0.83	1.57
12	0	-49	316	6.69	4.71
12	1	50	137	2.76	1.57
13	0	-49	309	7.42	4.71
13	1	50	140	3.48	1.57
14	0	-49	303	5.93	4.71
14	1	50	144	3.8	1.57
15	0	-49	298	4.78	4.71
15	1	50	146	2.13	1.57
16	0	-49	292	5.89	4.71
16	1	50	149	2.99	1.57
17	0	-49	286	6.53	4.71
17	1	50	151	1.55	1.57
18	0	-49	278	7.95	4.71
18	1	50	153	1.85	1.57
19	0	-49	270	8.02	4.71
19	1	50	156	3.25	1.57
20	0	-49	261	8.83	4.71
20	1	50	161	5.2	1.57
21	0	-49	253	7.69	4.71
21	1	50	168	6.72	1.57
22	0	-49	247	6.44	4.71
22	1	50	175	7.18	1.57
23	0	-49	240	6.57	4.71
23	1	50	181	5.46	1.57
24	0	-49	233	7.37	4.71
24	1	50	185	4.01	1.57
25	0	-49	227	6.14	4.71
25	1	50	190	4.99	1.57
26	0	-49	221	6.01	4.71
26	1	50	195	5.29	1.57
27	0	-49	216	5.03	4.71
27	1	50	201	6.57	1.57
28	0	-49	209	6.88	4.71
28	1	50	208	6.92	1.57
29	0	-49	200	8.78	4.71
29	1	50	215	6.64	1.57
30	0	-49	191	8.91	4.71
30	1	50	223	8.09	1.57
31	0	-49	181	10	4.71
31	1	50	232	8.86	1.57
