models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,472.0,	dir12space=50	pointsY=50.0,340.0,340.0,445.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	135	289	1.84	3.14
1	1	50	59	0.03	1.57
2	0	135	289	0.03	3.14
2	1	50	59	0.25	1.57
3	0	135	289	0	3.14
3	1	50	60	0.33	1.57
4	0	135	289	0	3.14
4	1	50	62	1.87	1.57
5	0	135	289	0	3.14
5	1	50	64	2.48	1.57
6	0	134	289	0.72	3.14
6	1	50	66	1.84	1.57
7	0	133	289	1.32	3.14
7	1	50	66	0.34	1.57
8	0	130	289	3.03	3.14
8	1	50	68	1.94	1.57
9	0	126	289	3.48	3.14
9	1	50	71	2.94	1.57
10	0	124	289	2.66	3.14
10	1	50	73	1.97	1.57
11	0	119	289	4.04	3.14
11	1	50	75	1.53	1.57
12	0	115	289	4.72	3.14
12	1	50	75	0.66	1.57
