models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=1	width=500	dir2lanespace=10	pointsX=50.0,157.0,157.0,450.0,	dir12space=200	pointsY=50.0,50.0,295.0,450.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	255	346	0	0.49
1	1	190	312	1.48	0.49
2	0	256	347	1.76	0.49
2	1	193	314	2.99	0.49
3	0	257	348	0.84	0.49
3	1	195	315	2.58	0.49
4	0	257	348	0	0.49
4	1	197	316	2.52	0.49
5	0	257	348	0	0.49
5	1	200	318	3.1	0.49
6	0	259	348	1.87	0.49
6	1	202	318	1.83	0.49
7	0	262	350	3.79	0.49
7	1	205	320	3.49	0.49
8	0	265	352	3.86	0.49
8	1	209	322	4.47	0.49
9	0	267	353	1.99	0.49
9	1	214	325	5.55	0.49
10	0	268	353	0.64	0.49
10	1	217	327	4.17	0.49
11	0	269	354	1.38	0.49
11	1	221	329	4.48	0.49
12	0	271	355	2.4	0.49
12	1	227	332	6.12	0.49
