models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=1000	lanenum=1	width=1000	dir2lanespace=10	pointsX=49.0,995.0,	dir12space=50	pointsY=100.0,109.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=50	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	785	107	1.44	0.01
1	1	906	108	0.88	0.01
1	2	760	56	0.26	3.15
1	3	367	103	1.39	0.01
1	4	606	105	1.81	0.01
1	5	666	55	0.21	3.15
1	6	943	58	1.28	3.15
1	7	768	106	0	0.01
1	8	625	105	0.98	0.01
1	9	939	58	0	3.15
1	10	81	100	0.49	0.01
1	11	591	105	1.06	0.01
1	12	870	107	1.81	0.01
1	13	54	50	1.7	3.15
1	14	453	103	0	0.01
1	15	966	108	0	0.01
1	16	449	53	0	3.15
1	17	148	100	1.24	0.01
1	18	230	101	0	0.01
1	19	258	51	0.55	3.15
1	20	627	55	0	3.15
1	21	844	57	0.71	3.15
1	22	651	55	0	3.15
1	23	166	51	1.03	3.15
1	24	961	58	0.65	3.15
1	25	715	106	0	0.01
1	26	857	107	0	0.01
1	27	168	101	0.77	0.01
1	28	745	106	0	0.01
1	29	336	102	0.16	0.01
1	30	776	106	0	0.01
1	31	413	53	1.34	3.15
1	32	431	53	0.61	3.15
1	33	272	52	0	3.15
1	34	218	101	1.74	0.01
1	35	853	57	1.32	3.15
1	36	759	56	0.26	3.15
1	37	988	58	1.69	3.15
1	38	342	52	0.13	3.15
1	39	955	108	0.3	0.01
1	40	889	57	1.95	3.15
1	41	532	104	0	0.01
1	42	778	56	0.15	3.15
1	43	399	103	1.47	0.01
1	44	794	107	1.42	0.01
1	45	132	50	0	3.15
1	46	969	108	0	0.01
1	47	892	108	0	0.01
1	48	515	104	0.49	0.01
1	49	295	102	1.34	0.01
2	0	786	107	1.47	0.01
2	1	909	108	2.67	0.01
2	2	760	56	0	3.15
2	3	369	103	1.93	0.01
2	4	607	105	1.85	0.01
2	5	665	55	1.1	3.15
2	6	942	58	1.49	3.15
2	7	769	106	1.1	0.01
2	8	627	105	1.9	0.01
2	9	938	58	1.48	3.15
2	10	82	100	1.64	0.01
2	11	594	105	2.94	0.01
2	12	872	107	2.53	0.01
2	13	50	50	3.15	3.15
2	14	453	103	0.53	0.01
2	15	967	108	1.05	0.01
