models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=5	pointsX=50.0,50.0,200.0,	dir12space=5	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	303	0.93	1.57
1	1	40	244	0	-1.57
2	0	50	305	1.5	1.57
2	1	40	244	0.3	-1.57
3	0	50	307	1.63	1.57
3	1	40	244	0	-1.57
4	0	50	307	0.32	1.57
4	1	40	244	0.21	-1.57
5	0	50	308	1.22	1.57
5	1	40	244	0	-1.57
6	0	50	309	0.84	1.57
6	1	40	243	0.44	-1.57
7	0	50	310	0.56	1.57
7	1	40	243	0.5	-1.57
8	0	50	310	0	1.57
8	1	40	240	2.5	-1.57
9	0	50	310	0.31	1.57
9	1	40	237	3.1	-1.57
10	0	50	310	0	1.57
10	1	40	234	3.15	-1.57
11	0	50	310	0	1.57
11	1	40	231	2.97	-1.57
12	0	50	312	1.82	1.57
12	1	40	230	1.61	-1.57
13	0	50	313	1.29	1.57
13	1	40	228	1.94	-1.57
14	0	50	314	1.35	1.57
14	1	40	225	2.52	-1.57
15	0	50	317	2.97	1.57
15	1	40	223	1.65	-1.57
16	0	50	321	3.93	1.57
16	1	40	221	2.06	-1.57
17	0	50	325	3.47	1.57
17	1	40	218	3.46	-1.57
18	0	50	330	4.89	1.57
18	1	40	213	4.65	-1.57
19	0	50	336	6.6	1.57
19	1	40	207	6.18	-1.57
20	0	50	340	7.84	1.57
20	1	40	199	8.14	-1.57
