models=FreeWay	maxpausetime=15	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=50	height=500	lanenum=2	width=500	dir2lanespace=0	pointsX=50.0,50.0,301.0,388.0,	dir12space=50	pointsY=50.0,340.0,340.0,435.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testtm	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	150	139	0.79	-1.57
1	1	402	303	1.65	3.97
2	0	150	139	0.16	-1.57
2	1	401	302	1.16	3.97
3	0	150	138	1.31	-1.57
3	1	400	300	2.51	3.97
4	0	150	138	0	-1.57
4	1	398	298	2.66	3.97
5	0	150	138	0.12	-1.57
5	1	396	296	2.32	3.97
6	0	150	137	1.29	-1.57
6	1	394	294	2.97	3.97
7	0	150	136	0.94	-1.57
7	1	392	291	3.94	3.97
8	0	150	134	1.58	-1.57
8	1	388	287	5.65	3.97
9	0	150	133	0.58	-1.57
9	1	384	283	5.86	3.97
10	0	150	133	0	-1.57
10	1	380	278	5.79	3.97
11	0	150	132	1.3	-1.57
11	1	376	274	6.46	3.97
12	0	150	132	0.07	-1.57
12	1	372	269	6.03	3.97
13	0	150	131	0.62	-1.57
13	1	367	264	6.53	3.97
14	0	150	131	0.29	-1.57
14	1	362	259	7.47	3.97
15	0	150	130	1.62	-1.57
15	1	358	254	6.84	3.97
16	0	150	129	0.28	-1.57
16	1	354	250	5.66	3.97
17	0	150	128	1.18	-1.57
17	1	351	247	3.92	3.97
18	0	150	126	2.04	-1.57
18	1	349	244	3.78	3.97
19	0	150	124	1.6	-1.57
19	1	346	241	4.26	3.97
20	0	150	123	1.91	-1.57
20	1	345	240	3.27	3.97
21	0	150	120	2.18	-1.57
21	1	341	240	3.79	3.14
22	0	150	118	2.57	-1.57
22	1	336	240	4.9	3.14
23	0	150	114	3.86	-1.57
23	1	331	240	4.35	3.14
24	0	150	110	4.4	-1.57
24	1	327	240	4.42	3.14
25	0	150	105	4.83	-1.57
25	1	321	240	6.13	3.14
