models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=2	width=500	dir2lanespace=10	pointsX=50.0,150.0,150.0,450.0,	dir12space=20	pointsY=50.0,150.0,350.0,450.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	376	415	1.11	0.32
1	1	235	346	0.4	3.46
1	2	160	335	0	1.57
1	3	376	393	1.69	3.46
1	4	150	180	1.92	1.57
1	5	393	420	0.93	0.32
1	6	89	75	1.48	0.79
1	7	355	376	0	3.46
1	8	180	328	0	3.46
1	9	432	433	1.53	0.32
2	0	376	415	0	0.32
2	1	233	346	2	3.46
2	2	160	337	1.54	1.57
2	3	375	393	1.18	3.46
2	4	150	184	3.59	1.57
2	5	395	421	1.65	0.32
2	6	90	76	1.5	0.79
2	7	354	376	0.63	3.46
2	8	180	328	0	3.46
2	9	434	434	2.59	0.32
3	0	376	415	0	0.32
3	1	230	345	2.68	3.46
3	2	160	340	2.62	1.57
3	3	374	393	0.7	3.46
3	4	150	187	3.22	1.57
3	5	397	422	2.75	0.32
3	6	91	77	1.36	0.79
3	7	353	375	0.93	3.46
3	8	180	328	0.52	3.46
3	9	435	434	0.61	0.32
4	0	376	415	0	0.32
4	1	227	344	3.85	3.46
4	2	160	342	2.51	1.57
4	3	373	392	0.9	3.46
4	4	150	190	3.29	1.57
4	5	400	422	2.97	0.32
4	6	93	79	3.07	0.79
4	7	351	375	1.86	3.46
4	8	179	328	1.45	3.46
4	9	436	435	1.5	0.32
5	0	378	415	2	0.32
5	1	222	342	5.09	3.46
5	2	160	342	1.68	1.57
5	3	371	392	2.34	3.46
5	4	150	194	3.95	1.57
5	5	403	423	3.16	0.32
5	6	95	81	2.78	0.79
5	7	349	374	2.55	3.46
5	8	179	328	2.76	4.71
5	9	439	436	3.45	0.32
6	0	380	416	2.13	0.32
6	1	217	340	5.75	3.46
6	2	162	343	2.46	0.32
6	3	367	390	3.77	3.46
6	4	150	198	3.97	1.57
6	5	408	425	4.82	0.32
6	6	98	84	4.05	0.79
6	7	347	373	1.98	3.46
6	8	179	323	4.63	4.71
6	9	441	436	1.96	0.32
7	0	384	417	4.02	0.32
7	1	210	338	6.74	3.46
7	2	164	344	1.9	0.32
7	3	362	389	5.46	3.46
7	4	150	203	5.06	1.57
7	5	414	427	6.73	0.32
7	6	101	87	3.67	0.79
7	7	346	373	1.67	3.46
7	8	179	320	3.01	4.71
7	9	444	437	2.95	0.32
8	0	389	419	5.93	0.32
8	1	202	335	8.26	3.46
8	2	167	345	3.25	0.32
8	3	355	387	7.07	3.46
8	4	150	210	6.7	1.57
8	5	419	429	5.61	0.32
8	6	103	89	3.23	0.79
8	7	342	372	3.51	3.46
8	8	179	315	5	4.71
8	9	448	438	3.63	0.32
9	0	394	420	4.85	0.32
9	1	193	332	10	3.46
9	2	171	346	4.52	0.32
9	3	347	384	8.48	3.46
9	4	150	215	5.12	1.57
9	5	427	431	7.53	0.32
9	6	104	90	1.83	0.79
9	7	341	371	1.76	3.46
9	8	179	309	5.81	4.71
9	9	453	440	5.38	0.32
