models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=5	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	189	340	1.09	3.11
1	1	50	244	1.24	1.57
2	0	186	340	3.06	3.11
2	1	50	246	2.25	1.57
3	0	183	340	2.48	3.11
3	1	50	248	2.13	1.57
4	0	180	340	3.68	3.11
4	1	50	250	1.44	1.57
5	0	174	340	5.46	3.11
5	1	50	253	3.25	1.57
6	0	167	341	7.22	3.11
6	1	50	258	4.53	1.57
7	0	159	341	7.58	3.11
7	1	50	261	3.12	1.57
8	0	152	341	7.67	3.11
8	1	50	265	4.42	1.57
9	0	142	341	9.59	3.11
9	1	50	272	6.41	1.57
10	0	132	342	9.99	3.11
10	1	50	279	7.74	1.57
11	0	122	342	10	3.11
11	1	50	285	5.95	1.57
12	0	112	342	10	3.11
12	1	50	293	7.69	1.57
13	0	104	343	8.43	3.11
13	1	50	302	9.26	1.57
14	0	96	343	7.36	3.11
14	1	50	312	10	1.57
15	0	89	343	7.08	3.11
15	1	50	320	8	1.57
16	0	81	343	8.7	3.11
16	1	50	329	8.56	1.57
17	0	71	344	10	3.11
17	1	50	339	9.76	1.57
18	0	62	344	8.95	3.11
18	1	50	340	10	1.57
19	0	53	344	8.57	3.11
19	1	50	340	9.02	0
20	0	45	345	9.36	3.11
20	1	60	340	10	0
