models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,418.0,	dir12space=50	pointsY=50.0,340.0,340.0,478.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	417	476	0	1.07
1	1	50	177	1.99	1.57
2	0	417	477	1.72	1.07
2	1	50	181	3.75	1.57
3	0	418	478	2.2	1.07
3	1	50	184	3.37	1.57
4	0	418	478	3.75	5.79
4	1	50	189	5.02	1.57
5	0	422	475	4.73	5.79
5	1	50	194	5.11	1.57
6	0	426	473	4.95	5.79
6	1	50	200	6.04	1.57
7	0	429	471	3.77	5.79
7	1	50	205	4.38	1.57
8	0	432	469	3.38	5.79
8	1	50	210	5.36	1.57
9	0	434	469	1.83	5.79
9	1	50	216	5.43	1.57
10	0	435	468	1.41	5.79
10	1	50	222	6.59	1.57
11	0	437	467	2.41	5.79
11	1	50	227	5.29	1.57
12	0	438	466	0.65	5.79
12	1	50	232	4.35	1.57
13	0	439	466	0.81	5.79
13	1	50	238	5.86	1.57
14	0	441	465	2.68	5.79
14	1	50	246	7.84	1.57
15	0	444	463	4	5.79
15	1	50	255	9.7	1.57
16	0	449	461	4.96	5.79
16	1	50	265	10	1.57
17	0	452	459	3.39	5.79
17	1	50	275	10	1.57
18	0	456	457	4.41	5.79
18	1	50	284	8.53	1.57
19	0	460	454	5.29	5.79
19	1	50	294	9.98	1.57
20	0	461	454	7.09	5.79
20	1	50	304	10	1.57
