models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=0	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	155	340	1.22	0
1	1	50	86	0	-1.57
2	0	157	340	2.29	0
2	1	50	85	1.49	-1.57
3	0	161	340	3.72	0
3	1	50	83	1.92	-1.57
4	0	166	340	5.38	0
4	1	50	81	1.89	-1.57
5	0	171	340	4.6	0
5	1	50	78	3.57	-1.57
6	0	176	340	5.42	0
6	1	50	73	5	-1.57
7	0	181	340	4.66	0
7	1	50	66	7	-1.57
